"TIME","GEO","UNIT","SEX","AGE","ICD10","Value","Flag and Footnotes"
"2016","France","Rate","Females","65 years or over","All causes of death (A00-Y89) excluding S00-T98","2,830.65",""
"2016","Croatia","Rate","Total","Total","All causes of death (A00-Y89) excluding S00-T98","1,336.01",""
"2016","Croatia","Rate","Total","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","250.36",""
"2016","Croatia","Rate","Total","65 years or over","All causes of death (A00-Y89) excluding S00-T98","5,817.8",""
"2016","Croatia","Rate","Males","Total","All causes of death (A00-Y89) excluding S00-T98","1,695.9",""
"2016","Croatia","Rate","Males","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","358.53",""
"2016","Croatia","Rate","Males","65 years or over","All causes of death (A00-Y89) excluding S00-T98","7,216.82",""
"2016","Croatia","Rate","Females","Total","All causes of death (A00-Y89) excluding S00-T98","1,088.89",""
"2016","Croatia","Rate","Females","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","146.74",""
"2016","Croatia","Rate","Females","65 years or over","All causes of death (A00-Y89) excluding S00-T98","4,978.28",""
"2016","Italy","Rate","Total","Total","All causes of death (A00-Y89) excluding S00-T98","843.12",""
"2016","Italy","Rate","Total","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","136.72",""
"2016","Italy","Rate","Total","65 years or over","All causes of death (A00-Y89) excluding S00-T98","3,759.31",""
"2016","Italy","Rate","Males","Total","All causes of death (A00-Y89) excluding S00-T98","1,059.64",""
"2016","Italy","Rate","Males","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","175.34",""
"2016","Italy","Rate","Males","65 years or over","All causes of death (A00-Y89) excluding S00-T98","4,710.17",""
"2016","Italy","Rate","Females","Total","All causes of death (A00-Y89) excluding S00-T98","692.45",""
"2016","Italy","Rate","Females","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","99.75",""
"2016","Italy","Rate","Females","65 years or over","All causes of death (A00-Y89) excluding S00-T98","3,139.23",""
"2016","Cyprus","Rate","Total","Total","All causes of death (A00-Y89) excluding S00-T98","966.09",""
"2016","Cyprus","Rate","Total","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","130.71",""
"2016","Cyprus","Rate","Total","65 years or over","All causes of death (A00-Y89) excluding S00-T98","4,414.71",""
"2016","Cyprus","Rate","Males","Total","All causes of death (A00-Y89) excluding S00-T98","1,126.29",""
"2016","Cyprus","Rate","Males","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","177.95",""
"2016","Cyprus","Rate","Males","65 years or over","All causes of death (A00-Y89) excluding S00-T98","5,041.25",""
"2016","Cyprus","Rate","Females","Total","All causes of death (A00-Y89) excluding S00-T98","831.68",""
"2016","Cyprus","Rate","Females","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","85.75",""
"2016","Cyprus","Rate","Females","65 years or over","All causes of death (A00-Y89) excluding S00-T98","3,911.03",""
"2016","Latvia","Rate","Total","Total","All causes of death (A00-Y89) excluding S00-T98","1,476.37",""
"2016","Latvia","Rate","Total","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","403.8",""
"2016","Latvia","Rate","Total","65 years or over","All causes of death (A00-Y89) excluding S00-T98","5,904.15",""
"2016","Latvia","Rate","Males","Total","All causes of death (A00-Y89) excluding S00-T98","2,071.79",""
"2016","Latvia","Rate","Males","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","617.42",""
"2016","Latvia","Rate","Males","65 years or over","All causes of death (A00-Y89) excluding S00-T98","8,075.71",""
"2016","Latvia","Rate","Females","Total","All causes of death (A00-Y89) excluding S00-T98","1,135.76",""
"2016","Latvia","Rate","Females","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","221.4",""
"2016","Latvia","Rate","Females","65 years or over","All causes of death (A00-Y89) excluding S00-T98","4,910.42",""
"2016","Lithuania","Rate","Total","Total","All causes of death (A00-Y89) excluding S00-T98","1,454.66",""
"2016","Lithuania","Rate","Total","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","416.35",""
"2016","Lithuania","Rate","Total","65 years or over","All causes of death (A00-Y89) excluding S00-T98","5,741",""
"2016","Lithuania","Rate","Males","Total","All causes of death (A00-Y89) excluding S00-T98","2,054.06",""
"2016","Lithuania","Rate","Males","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","658.33",""
"2016","Lithuania","Rate","Males","65 years or over","All causes of death (A00-Y89) excluding S00-T98","7,815.93",""
"2016","Lithuania","Rate","Females","Total","All causes of death (A00-Y89) excluding S00-T98","1,090.42",""
"2016","Lithuania","Rate","Females","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","209.91",""
"2016","Lithuania","Rate","Females","65 years or over","All causes of death (A00-Y89) excluding S00-T98","4,725.36",""
"2016","Luxembourg","Rate","Total","Total","All causes of death (A00-Y89) excluding S00-T98","904.72",""
"2016","Luxembourg","Rate","Total","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","154.38",""
"2016","Luxembourg","Rate","Total","65 years or over","All causes of death (A00-Y89) excluding S00-T98","4,002.3",""
"2016","Luxembourg","Rate","Males","Total","All causes of death (A00-Y89) excluding S00-T98","1,133.83",""
"2016","Luxembourg","Rate","Males","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","199.79",""
"2016","Luxembourg","Rate","Males","65 years or over","All causes of death (A00-Y89) excluding S00-T98","4,989.73",""
"2016","Luxembourg","Rate","Females","Total","All causes of death (A00-Y89) excluding S00-T98","738.83",""
"2016","Luxembourg","Rate","Females","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","106.87",""
"2016","Luxembourg","Rate","Females","65 years or over","All causes of death (A00-Y89) excluding S00-T98","3,347.72",""
"2016","Hungary","Rate","Total","Total","All causes of death (A00-Y89) excluding S00-T98","1,425.26",""
"2016","Hungary","Rate","Total","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","356.99",""
"2016","Hungary","Rate","Total","65 years or over","All causes of death (A00-Y89) excluding S00-T98","5,835.31",""
"2016","Hungary","Rate","Males","Total","All causes of death (A00-Y89) excluding S00-T98","1,847.62",""
"2016","Hungary","Rate","Males","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","504.18",""
"2016","Hungary","Rate","Males","65 years or over","All causes of death (A00-Y89) excluding S00-T98","7,393.63",""
"2016","Hungary","Rate","Females","Total","All causes of death (A00-Y89) excluding S00-T98","1,146.58",""
"2016","Hungary","Rate","Females","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","224.77",""
"2016","Hungary","Rate","Females","65 years or over","All causes of death (A00-Y89) excluding S00-T98","4,951.99",""
"2016","Malta","Rate","Total","Total","All causes of death (A00-Y89) excluding S00-T98","881.59",""
"2016","Malta","Rate","Total","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","154.64",""
"2016","Malta","Rate","Total","65 years or over","All causes of death (A00-Y89) excluding S00-T98","3,882.58",""
"2016","Malta","Rate","Males","Total","All causes of death (A00-Y89) excluding S00-T98","1,032.18",""
"2016","Malta","Rate","Males","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","192.98",""
"2016","Malta","Rate","Males","65 years or over","All causes of death (A00-Y89) excluding S00-T98","4,496.57",""
"2016","Malta","Rate","Females","Total","All causes of death (A00-Y89) excluding S00-T98","766.68",""
"2016","Malta","Rate","Females","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","115.34",""
"2016","Malta","Rate","Females","65 years or over","All causes of death (A00-Y89) excluding S00-T98","3,455.54",""
"2016","Netherlands","Rate","Total","Total","All causes of death (A00-Y89) excluding S00-T98","980.25",""
"2016","Netherlands","Rate","Total","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","160.06",""
"2016","Netherlands","Rate","Total","65 years or over","All causes of death (A00-Y89) excluding S00-T98","4,366.16",""
"2016","Netherlands","Rate","Males","Total","All causes of death (A00-Y89) excluding S00-T98","1,163.57",""
"2016","Netherlands","Rate","Males","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","182.35",""
"2016","Netherlands","Rate","Males","65 years or over","All causes of death (A00-Y89) excluding S00-T98","5,214.24",""
"2016","Netherlands","Rate","Females","Total","All causes of death (A00-Y89) excluding S00-T98","848.82",""
"2016","Netherlands","Rate","Females","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","137.72",""
"2016","Netherlands","Rate","Females","65 years or over","All causes of death (A00-Y89) excluding S00-T98","3,784.4",""
"2016","Austria","Rate","Total","Total","All causes of death (A00-Y89) excluding S00-T98","939.62",""
"2016","Austria","Rate","Total","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","167.59",""
"2016","Austria","Rate","Total","65 years or over","All causes of death (A00-Y89) excluding S00-T98","4,126.73",""
"2016","Austria","Rate","Males","Total","All causes of death (A00-Y89) excluding S00-T98","1,164.33",""
"2016","Austria","Rate","Males","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","217.88",""
"2016","Austria","Rate","Males","65 years or over","All causes of death (A00-Y89) excluding S00-T98","5,071.47",""
"2016","Austria","Rate","Females","Total","All causes of death (A00-Y89) excluding S00-T98","779",""
"2016","Austria","Rate","Females","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","118.44",""
"2016","Austria","Rate","Females","65 years or over","All causes of death (A00-Y89) excluding S00-T98","3,505.92",""
"2016","Poland","Rate","Total","Total","All causes of death (A00-Y89) excluding S00-T98","1,218.15",""
"2016","Poland","Rate","Total","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","312.13",""
"2016","Poland","Rate","Total","65 years or over","All causes of death (A00-Y89) excluding S00-T98","4,958.41",""
"2016","Poland","Rate","Males","Total","All causes of death (A00-Y89) excluding S00-T98","1,616.01",""
"2016","Poland","Rate","Males","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","455.14",""
"2016","Poland","Rate","Males","65 years or over","All causes of death (A00-Y89) excluding S00-T98","6,408.33",""
"2016","Poland","Rate","Females","Total","All causes of death (A00-Y89) excluding S00-T98","941.07",""
"2016","Poland","Rate","Females","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","176.72",""
"2016","Poland","Rate","Females","65 years or over","All causes of death (A00-Y89) excluding S00-T98","4,096.45",""
"2016","Portugal","Rate","Total","Total","All causes of death (A00-Y89) excluding S00-T98","1,005.01",""
"2016","Portugal","Rate","Total","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","192.21",""
"2016","Portugal","Rate","Total","65 years or over","All causes of death (A00-Y89) excluding S00-T98","4,360.4",""
"2016","Portugal","Rate","Males","Total","All causes of death (A00-Y89) excluding S00-T98","1,300.95",""
"2016","Portugal","Rate","Males","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","277.65",""
"2016","Portugal","Rate","Males","65 years or over","All causes of death (A00-Y89) excluding S00-T98","5,525.33",""
"2016","Portugal","Rate","Females","Total","All causes of death (A00-Y89) excluding S00-T98","797.31",""
"2016","Portugal","Rate","Females","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","115.29",""
"2016","Portugal","Rate","Females","65 years or over","All causes of death (A00-Y89) excluding S00-T98","3,612.87",""
"2016","Romania","Rate","Total","Total","All causes of death (A00-Y89) excluding S00-T98","1,476.24",""
"2016","Romania","Rate","Total","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","372.21",""
"2016","Romania","Rate","Total","65 years or over","All causes of death (A00-Y89) excluding S00-T98","6,033.92",""
"2016","Romania","Rate","Males","Total","All causes of death (A00-Y89) excluding S00-T98","1,851.32",""
"2016","Romania","Rate","Males","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","534.81",""
"2016","Romania","Rate","Males","65 years or over","All causes of death (A00-Y89) excluding S00-T98","7,286.13",""
"2016","Romania","Rate","Females","Total","All causes of death (A00-Y89) excluding S00-T98","1,188.96",""
"2016","Romania","Rate","Females","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","217.37",""
"2016","Romania","Rate","Females","65 years or over","All causes of death (A00-Y89) excluding S00-T98","5,199.88",""
"2016","Slovenia","Rate","Total","Total","All causes of death (A00-Y89) excluding S00-T98","1,013.64",""
"2016","Slovenia","Rate","Total","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","181.62",""
"2016","Slovenia","Rate","Total","65 years or over","All causes of death (A00-Y89) excluding S00-T98","4,448.38",""
"2016","Slovenia","Rate","Males","Total","All causes of death (A00-Y89) excluding S00-T98","1,301.61",""
"2016","Slovenia","Rate","Males","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","249.35",""
"2016","Slovenia","Rate","Males","65 years or over","All causes of death (A00-Y89) excluding S00-T98","5,645.56",""
"2016","Slovenia","Rate","Females","Total","All causes of death (A00-Y89) excluding S00-T98","810.72",""
"2016","Slovenia","Rate","Females","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","112.1",""
